r,l,f,y,Demand
RE1,8,PHL_TRA_PKMC,2030,0.0
RE1,8,PHL_TRA_PKMC,2031,0.0
RE1,8,PHL_TRA_PKMC,2032,0.0
RE1,8,PHL_TRA_PKMC,2033,0.0
RE1,8,PHL_TRA_PKMC,2034,0.0
RE1,8,PHL_TRA_PKMC,2035,0.0
RE1,8,PHL_TRA_PKMC,2036,0.0
RE1,8,PHL_TRA_PKMC,2037,0.0
RE1,8,PHL_TRA_PKMC,2038,0.0
RE1,8,PHL_TRA_PKMC,2039,0.0
RE1,8,PHL_TRA_PKMC,2040,0.0
RE1,8,PHL_TRA_PKMC,2041,0.0
RE1,8,PHL_TRA_PKMC,2042,0.0
RE1,8,PHL_TRA_PKMC,2043,0.0
RE1,8,PHL_TRA_PKMC,2044,0.0
RE1,8,PHL_TRA_PKMC,2045,0.0
RE1,8,PHL_TRA_PKMC,2046,0.0
RE1,8,PHL_TRA_PKMC,2047,0.0
RE1,8,PHL_TRA_PKMC,2048,0.0
RE1,8,PHL_TRA_PKMC,2049,0.0
RE1,8,PHL_TRA_PKMC,2050,0.0
RE1,8,PHL_TRA_PKMC,2051,0.0
RE1,8,PHL_TRA_PKMC,2052,0.0
RE1,8,PHL_TRA_PKMC,2053,0.0
RE1,8,PHL_TRA_PKM23,2020,0.0
RE1,8,PHL_TRA_PKM23,2021,0.0
RE1,8,PHL_TRA_PKM23,2022,0.0
RE1,8,PHL_TRA_PKM23,2023,0.0
RE1,8,PHL_TRA_PKM23,2024,0.0
RE1,8,PHL_TRA_PKM23,2025,0.0
RE1,8,PHL_TRA_PKM23,2026,0.0
RE1,8,PHL_TRA_PKM23,2027,0.0
RE1,8,PHL_TRA_PKM23,2028,0.0
RE1,8,PHL_TRA_PKM23,2029,0.0
RE1,8,PHL_TRA_PKM23,2030,0.0
RE1,8,PHL_TRA_PKM23,2031,0.0
RE1,8,PHL_TRA_PKM23,2032,0.0
RE1,8,PHL_TRA_PKM23,2033,0.0
RE1,8,PHL_TRA_PKM23,2034,0.0
RE1,8,PHL_TRA_PKM23,2035,0.0
RE1,8,PHL_TRA_PKM23,2036,0.0
RE1,8,PHL_TRA_PKM23,2037,0.0
RE1,8,PHL_TRA_PKM23,2038,0.0
RE1,8,PHL_TRA_PKM23,2039,0.0
RE1,8,PHL_TRA_PKM23,2040,0.0
RE1,8,PHL_TRA_PKM23,2041,0.0
RE1,8,PHL_TRA_PKM23,2042,0.0
RE1,8,PHL_TRA_PKM23,2043,0.0
RE1,8,PHL_TRA_PKM23,2044,0.0
RE1,8,PHL_TRA_PKM23,2045,0.0
RE1,8,PHL_TRA_PKM23,2046,0.0
RE1,8,PHL_TRA_PKM23,2047,0.0
RE1,8,PHL_TRA_PKM23,2048,0.0
RE1,8,PHL_TRA_PKM23,2049,0.0
RE1,8,PHL_TRA_PKM23,2050,0.0
RE1,8,PHL_TRA_PKM23,2051,0.0
RE1,8,PHL_TRA_PKM23,2052,0.0
RE1,8,PHL_TRA_PKM23,2053,0.0
RE1,8,PHL_TRA_ELE,2020,0.0
RE1,8,PHL_TRA_ELE,2021,0.0
RE1,8,PHL_TRA_ELE,2022,0.0
RE1,8,PHL_TRA_ELE,2023,0.0
RE1,8,PHL_TRA_ELE,2024,0.0
RE1,8,PHL_TRA_ELE,2025,0.0
RE1,8,PHL_TRA_ELE,2026,0.0
RE1,8,PHL_TRA_ELE,2027,0.0
RE1,8,PHL_TRA_ELE,2028,0.0
RE1,8,PHL_TRA_ELE,2029,0.0
RE1,8,PHL_TRA_ELE,2030,0.0
RE1,8,PHL_TRA_ELE,2031,0.0
RE1,8,PHL_TRA_ELE,2032,0.0
RE1,8,PHL_TRA_ELE,2033,0.0
RE1,8,PHL_TRA_ELE,2034,0.0
RE1,8,PHL_TRA_ELE,2035,0.0
RE1,8,PHL_TRA_ELE,2036,0.0
RE1,8,PHL_TRA_ELE,2037,0.0
RE1,8,PHL_TRA_ELE,2038,0.0
RE1,8,PHL_TRA_ELE,2039,0.0
RE1,8,PHL_TRA_ELE,2040,0.0
RE1,8,PHL_TRA_ELE,2041,0.0
RE1,8,PHL_TRA_ELE,2042,0.0
RE1,8,PHL_TRA_ELE,2043,0.0
RE1,8,PHL_TRA_ELE,2044,0.0
RE1,8,PHL_TRA_ELE,2045,0.0
RE1,8,PHL_TRA_ELE,2046,0.0
RE1,8,PHL_TRA_ELE,2047,0.0
RE1,8,PHL_TRA_ELE,2048,0.0
RE1,8,PHL_TRA_ELE,2049,0.0
RE1,8,PHL_TRA_ELE,2050,0.0
RE1,8,PHL_TRA_ELE,2051,0.0
RE1,8,PHL_TRA_ELE,2052,0.0
RE1,8,PHL_TRA_ELE,2053,0.0
RE1,8,PHL_SER_ELEF,2020,2.1786
RE1,8,PHL_SER_ELEF,2021,2.3534
RE1,8,PHL_SER_ELEF,2022,2.5282
RE1,8,PHL_SER_ELEF,2023,2.7031
RE1,8,PHL_SER_ELEF,2024,2.8779
RE1,8,PHL_SER_ELEF,2025,3.0528
RE1,8,PHL_SER_ELEF,2026,3.277
RE1,8,PHL_SER_ELEF,2027,3.5013
RE1,8,PHL_SER_ELEF,2028,3.7255
RE1,8,PHL_SER_ELEF,2029,3.9498
RE1,8,PHL_SER_ELEF,2030,4.174
RE1,8,PHL_SER_ELEF,2031,4.4533
RE1,8,PHL_SER_ELEF,2032,4.7327
RE1,8,PHL_SER_ELEF,2033,5.012
RE1,8,PHL_SER_ELEF,2034,5.2913
RE1,8,PHL_SER_ELEF,2035,5.5706
RE1,8,PHL_SER_ELEF,2036,5.9282
RE1,8,PHL_SER_ELEF,2037,6.2858
RE1,8,PHL_SER_ELEF,2038,6.6434
RE1,8,PHL_SER_ELEF,2039,7.001
RE1,8,PHL_SER_ELEF,2040,7.3586
RE1,8,PHL_SER_ELEF,2041,7.7906
RE1,8,PHL_SER_ELEF,2042,8.2226
RE1,8,PHL_SER_ELEF,2043,8.6546
RE1,8,PHL_SER_ELEF,2044,9.0866
RE1,8,PHL_SER_ELEF,2045,9.5186
RE1,8,PHL_SER_ELEF,2046,9.9977
RE1,8,PHL_SER_ELEF,2047,10.4769
RE1,8,PHL_SER_ELEF,2048,10.956
RE1,8,PHL_SER_ELEF,2049,11.4351
RE1,8,PHL_SER_ELEF,2050,11.9143
RE1,8,PHL_SER_ELEF,2051,12.3933
RE1,8,PHL_SER_ELEF,2052,12.8724
RE1,8,PHL_SER_ELEF,2053,13.3515
RE1,8,PHL_SER_HEAT,2020,9.3856
RE1,8,PHL_SER_HEAT,2021,9.5213
RE1,8,PHL_SER_HEAT,2022,9.657
RE1,8,PHL_SER_HEAT,2023,9.7926
RE1,8,PHL_SER_HEAT,2024,9.9283
RE1,8,PHL_SER_HEAT,2025,10.064
RE1,8,PHL_SER_HEAT,2026,10.193
RE1,8,PHL_SER_HEAT,2027,10.3219
RE1,8,PHL_SER_HEAT,2028,10.4509
RE1,8,PHL_SER_HEAT,2029,10.5799
RE1,8,PHL_SER_HEAT,2030,10.7089
RE1,8,PHL_SER_HEAT,2031,10.834
RE1,8,PHL_SER_HEAT,2032,10.9592
RE1,8,PHL_SER_HEAT,2033,11.0843
RE1,8,PHL_SER_HEAT,2034,11.2095
RE1,8,PHL_SER_HEAT,2035,11.3346
RE1,8,PHL_SER_HEAT,2036,11.7109
RE1,8,PHL_SER_HEAT,2037,12.0872
RE1,8,PHL_SER_HEAT,2038,12.4635
RE1,8,PHL_SER_HEAT,2039,12.8398
RE1,8,PHL_SER_HEAT,2040,13.2161
RE1,8,PHL_SER_HEAT,2041,13.8331
RE1,8,PHL_SER_HEAT,2042,14.4501
RE1,8,PHL_SER_HEAT,2043,15.0671
RE1,8,PHL_SER_HEAT,2044,15.6841
RE1,8,PHL_SER_HEAT,2045,16.3012
RE1,8,PHL_SER_HEAT,2046,17.0702
RE1,8,PHL_SER_HEAT,2047,17.8393
RE1,8,PHL_SER_HEAT,2048,18.6084
RE1,8,PHL_SER_HEAT,2049,19.3775
RE1,8,PHL_SER_HEAT,2050,20.1466
RE1,8,PHL_SER_HEAT,2051,21.0751
RE1,8,PHL_SER_HEAT,2052,22.0036
RE1,8,PHL_SER_HEAT,2053,22.9322
RE1,8,PHL_SER_ELE,2020,0.0
RE1,8,PHL_SER_ELE,2021,0.0
RE1,8,PHL_SER_ELE,2022,0.0
RE1,8,PHL_SER_ELE,2023,0.0
RE1,8,PHL_SER_ELE,2024,0.0
RE1,8,PHL_SER_ELE,2025,0.0
RE1,8,PHL_SER_ELE,2026,0.0
RE1,8,PHL_SER_ELE,2027,0.0
RE1,8,PHL_SER_ELE,2028,0.0
RE1,8,PHL_SER_ELE,2029,0.0
RE1,8,PHL_SER_ELE,2030,0.0
RE1,8,PHL_SER_ELE,2031,0.0
RE1,8,PHL_SER_ELE,2032,0.0
RE1,8,PHL_SER_ELE,2033,0.0
RE1,8,PHL_SER_ELE,2034,0.0
RE1,8,PHL_SER_ELE,2035,0.0
RE1,8,PHL_SER_ELE,2036,0.0
RE1,8,PHL_SER_ELE,2037,0.0
RE1,8,PHL_SER_ELE,2038,0.0
RE1,8,PHL_SER_ELE,2039,0.0
RE1,8,PHL_SER_ELE,2040,0.0
RE1,8,PHL_SER_ELE,2041,0.0
RE1,8,PHL_SER_ELE,2042,0.0
RE1,8,PHL_SER_ELE,2043,0.0
RE1,8,PHL_SER_ELE,2044,0.0
RE1,8,PHL_SER_ELE,2045,0.0
RE1,8,PHL_SER_ELE,2046,0.0
RE1,8,PHL_SER_ELE,2047,0.0
RE1,8,PHL_SER_ELE,2048,0.0
RE1,8,PHL_SER_ELE,2049,0.0
RE1,8,PHL_SER_ELE,2050,0.0
RE1,8,PHL_SER_ELE,2051,0.0
RE1,8,PHL_SER_ELE,2052,0.0
RE1,8,PHL_SER_ELE,2053,0.0
RE1,8,PHL_HOU_ELEF,2020,4.0548
RE1,8,PHL_HOU_ELEF,2021,4.3495
RE1,8,PHL_HOU_ELEF,2022,4.6441
RE1,8,PHL_HOU_ELEF,2023,4.9387
RE1,8,PHL_HOU_ELEF,2024,5.2333
RE1,8,PHL_HOU_ELEF,2025,5.5279
RE1,8,PHL_HOU_ELEF,2026,5.8927
RE1,8,PHL_HOU_ELEF,2027,6.2576
RE1,8,PHL_HOU_ELEF,2028,6.6224
RE1,8,PHL_HOU_ELEF,2029,6.9872
RE1,8,PHL_HOU_ELEF,2030,7.352
RE1,8,PHL_HOU_ELEF,2031,7.7808
RE1,8,PHL_HOU_ELEF,2032,8.2096
RE1,8,PHL_HOU_ELEF,2033,8.6383
RE1,8,PHL_HOU_ELEF,2034,9.0671
RE1,8,PHL_HOU_ELEF,2035,9.4959
RE1,8,PHL_HOU_ELEF,2036,10.0002
RE1,8,PHL_HOU_ELEF,2037,10.5045
RE1,8,PHL_HOU_ELEF,2038,11.0088
RE1,8,PHL_HOU_ELEF,2039,11.5131
RE1,8,PHL_HOU_ELEF,2040,12.0174
RE1,8,PHL_HOU_ELEF,2041,12.5593
RE1,8,PHL_HOU_ELEF,2042,13.1012
RE1,8,PHL_HOU_ELEF,2043,13.6432
RE1,8,PHL_HOU_ELEF,2044,14.1851
RE1,8,PHL_HOU_ELEF,2045,14.7271
RE1,8,PHL_HOU_ELEF,2046,15.2428
RE1,8,PHL_HOU_ELEF,2047,15.7586
RE1,8,PHL_HOU_ELEF,2048,16.2744
RE1,8,PHL_HOU_ELEF,2049,16.7901
RE1,8,PHL_HOU_ELEF,2050,17.3059
RE1,8,PHL_HOU_ELEF,2051,17.7307
RE1,8,PHL_HOU_ELEF,2052,18.1555
RE1,8,PHL_HOU_ELEF,2053,18.5803
RE1,8,PHL_HOU_COOK,2020,0.0
RE1,8,PHL_HOU_COOK,2021,0.0
RE1,8,PHL_HOU_COOK,2022,0.0
RE1,8,PHL_HOU_COOK,2023,0.0
RE1,8,PHL_HOU_COOK,2024,0.0
RE1,8,PHL_HOU_COOK,2025,0.0
RE1,8,PHL_HOU_COOK,2026,0.0
RE1,8,PHL_HOU_COOK,2027,0.0
RE1,8,PHL_HOU_COOK,2028,0.0
RE1,8,PHL_HOU_COOK,2029,0.0
RE1,8,PHL_HOU_COOK,2030,0.0
RE1,8,PHL_HOU_COOK,2031,0.0
RE1,8,PHL_HOU_COOK,2032,0.0
RE1,8,PHL_HOU_COOK,2033,0.0
RE1,8,PHL_HOU_COOK,2034,0.0
RE1,8,PHL_HOU_COOK,2035,0.0
RE1,8,PHL_HOU_COOK,2036,0.0
RE1,8,PHL_HOU_COOK,2037,0.0
RE1,8,PHL_HOU_COOK,2038,0.0
RE1,8,PHL_HOU_COOK,2039,0.0
RE1,8,PHL_HOU_COOK,2040,0.0
RE1,8,PHL_HOU_COOK,2041,0.0
RE1,8,PHL_HOU_COOK,2042,0.0
RE1,8,PHL_HOU_COOK,2043,0.0
RE1,8,PHL_HOU_COOK,2044,0.0
RE1,8,PHL_HOU_COOK,2045,0.0
RE1,8,PHL_HOU_COOK,2046,0.0
RE1,8,PHL_HOU_COOK,2047,0.0
RE1,8,PHL_HOU_COOK,2048,0.0
RE1,8,PHL_HOU_COOK,2049,0.0
RE1,8,PHL_HOU_COOK,2050,0.0
RE1,8,PHL_HOU_COOK,2051,0.0
RE1,8,PHL_HOU_COOK,2052,0.0
RE1,8,PHL_HOU_COOK,2053,0.0
RE1,8,PHL_POW_AMMO,2020,0.0
RE1,8,PHL_POW_AMMO,2021,0.0
RE1,8,PHL_POW_AMMO,2022,0.0
RE1,8,PHL_POW_AMMO,2023,0.0
RE1,8,PHL_POW_AMMO,2024,0.0
RE1,8,PHL_POW_AMMO,2025,0.0
RE1,8,PHL_POW_AMMO,2026,0.0
RE1,8,PHL_POW_AMMO,2027,0.0
RE1,8,PHL_POW_AMMO,2028,0.0
RE1,8,PHL_POW_AMMO,2029,0.0
RE1,8,PHL_POW_AMMO,2030,0.0
RE1,8,PHL_POW_AMMO,2031,0.0
RE1,8,PHL_POW_AMMO,2032,0.0
RE1,8,PHL_POW_AMMO,2033,0.0
RE1,8,PHL_POW_AMMO,2034,0.0
RE1,8,PHL_POW_AMMO,2035,0.0
RE1,8,PHL_POW_AMMO,2036,0.0
RE1,8,PHL_POW_AMMO,2037,0.0
RE1,8,PHL_POW_AMMO,2038,0.0
RE1,8,PHL_POW_AMMO,2039,0.0
RE1,8,PHL_POW_AMMO,2040,0.0
RE1,8,PHL_POW_AMMO,2041,0.0
RE1,8,PHL_POW_AMMO,2042,0.0
RE1,8,PHL_POW_AMMO,2043,0.0
RE1,8,PHL_POW_AMMO,2044,0.0
RE1,8,PHL_POW_AMMO,2045,0.0
RE1,8,PHL_POW_AMMO,2046,0.0
RE1,8,PHL_POW_AMMO,2047,0.0
RE1,8,PHL_POW_AMMO,2048,0.0
RE1,8,PHL_POW_AMMO,2049,0.0
RE1,8,PHL_POW_AMMO,2050,0.0
RE1,8,PHL_POW_AMMO,2051,0.0
RE1,8,PHL_POW_AMMO,2052,0.0
RE1,8,PHL_POW_AMMO,2053,0.0
RE1,8,PHL_POW_H2,2020,0.0
RE1,8,PHL_POW_H2,2021,0.0
RE1,8,PHL_POW_H2,2022,0.0
RE1,8,PHL_POW_H2,2023,0.0
RE1,8,PHL_POW_H2,2024,0.0
RE1,8,PHL_POW_H2,2025,0.0
RE1,8,PHL_POW_H2,2026,0.0
RE1,8,PHL_POW_H2,2027,0.0
RE1,8,PHL_POW_H2,2028,0.0
RE1,8,PHL_POW_H2,2029,0.0
RE1,8,PHL_POW_H2,2030,0.0
RE1,8,PHL_POW_H2,2031,0.0
RE1,8,PHL_POW_H2,2032,0.0
RE1,8,PHL_POW_H2,2033,0.0
RE1,8,PHL_POW_H2,2034,0.0
RE1,8,PHL_POW_H2,2035,0.0
RE1,8,PHL_POW_H2,2036,0.0
RE1,8,PHL_POW_H2,2037,0.0
RE1,8,PHL_POW_H2,2038,0.0
RE1,8,PHL_POW_H2,2039,0.0
RE1,8,PHL_POW_H2,2040,0.0
RE1,8,PHL_POW_H2,2041,0.0
RE1,8,PHL_POW_H2,2042,0.0
RE1,8,PHL_POW_H2,2043,0.0
RE1,8,PHL_POW_H2,2044,0.0
RE1,8,PHL_POW_H2,2045,0.0
RE1,8,PHL_POW_H2,2046,0.0
RE1,8,PHL_POW_H2,2047,0.0
RE1,8,PHL_POW_H2,2048,0.0
RE1,8,PHL_POW_H2,2049,0.0
RE1,8,PHL_POW_H2,2050,0.0
RE1,8,PHL_POW_H2,2051,0.0
RE1,8,PHL_POW_H2,2052,0.0
RE1,8,PHL_POW_H2,2053,0.0
RE1,8,PHL_HOU_ELE,2020,0.0
RE1,8,PHL_HOU_ELE,2021,0.0
RE1,8,PHL_HOU_ELE,2022,0.0
RE1,8,PHL_HOU_ELE,2023,0.0
RE1,8,PHL_HOU_ELE,2024,0.0
RE1,8,PHL_HOU_ELE,2025,0.0
RE1,8,PHL_HOU_ELE,2026,0.0
RE1,8,PHL_HOU_ELE,2027,0.0
RE1,8,PHL_HOU_ELE,2028,0.0
RE1,8,PHL_HOU_ELE,2029,0.0
RE1,8,PHL_HOU_ELE,2030,0.0
RE1,8,PHL_HOU_ELE,2031,0.0
RE1,8,PHL_HOU_ELE,2032,0.0
RE1,8,PHL_HOU_ELE,2033,0.0
RE1,8,PHL_HOU_ELE,2034,0.0
RE1,8,PHL_HOU_ELE,2035,0.0
RE1,8,PHL_HOU_ELE,2036,0.0
RE1,8,PHL_HOU_ELE,2037,0.0
RE1,8,PHL_HOU_ELE,2038,0.0
RE1,8,PHL_HOU_ELE,2039,0.0
RE1,8,PHL_HOU_ELE,2040,0.0
RE1,8,PHL_HOU_ELE,2041,0.0
RE1,8,PHL_HOU_ELE,2042,0.0
RE1,8,PHL_HOU_ELE,2043,0.0
RE1,8,PHL_HOU_ELE,2044,0.0
RE1,8,PHL_HOU_ELE,2045,0.0
RE1,8,PHL_HOU_ELE,2046,0.0
RE1,8,PHL_HOU_ELE,2047,0.0
RE1,8,PHL_HOU_ELE,2048,0.0
RE1,8,PHL_HOU_ELE,2049,0.0
RE1,8,PHL_HOU_ELE,2050,0.0
RE1,8,PHL_HOU_ELE,2051,0.0
RE1,8,PHL_HOU_ELE,2052,0.0
RE1,8,PHL_HOU_ELE,2053,0.0
RE1,8,PHL_POW_SFUEL,2020,0.0
RE1,8,PHL_POW_SFUEL,2021,0.0
RE1,8,PHL_POW_SFUEL,2022,0.0
RE1,8,PHL_POW_SFUEL,2023,0.0
RE1,8,PHL_POW_SFUEL,2024,0.0
RE1,8,PHL_POW_SFUEL,2025,0.0
RE1,8,PHL_POW_SFUEL,2026,0.0
RE1,8,PHL_POW_SFUEL,2027,0.0
RE1,8,PHL_POW_SFUEL,2028,0.0
RE1,8,PHL_POW_SFUEL,2029,0.0
RE1,8,PHL_POW_SFUEL,2030,0.0
RE1,8,PHL_POW_SFUEL,2031,0.0
RE1,8,PHL_POW_SFUEL,2032,0.0
RE1,8,PHL_POW_SFUEL,2033,0.0
RE1,8,PHL_POW_SFUEL,2034,0.0
RE1,8,PHL_POW_SFUEL,2035,0.0
RE1,8,PHL_POW_SFUEL,2036,0.0
RE1,8,PHL_POW_SFUEL,2037,0.0
RE1,8,PHL_POW_SFUEL,2038,0.0
RE1,8,PHL_POW_SFUEL,2039,0.0
RE1,8,PHL_POW_SFUEL,2040,0.0
RE1,8,PHL_POW_SFUEL,2041,0.0
RE1,8,PHL_POW_SFUEL,2042,0.0
RE1,8,PHL_POW_SFUEL,2043,0.0
RE1,8,PHL_POW_SFUEL,2044,0.0
RE1,8,PHL_POW_SFUEL,2045,0.0
RE1,8,PHL_POW_SFUEL,2046,0.0
RE1,8,PHL_POW_SFUEL,2047,0.0
RE1,8,PHL_POW_SFUEL,2048,0.0
RE1,8,PHL_POW_SFUEL,2049,0.0
RE1,8,PHL_POW_SFUEL,2050,0.0
RE1,8,PHL_POW_SFUEL,2051,0.0
RE1,8,PHL_POW_SFUEL,2052,0.0
RE1,8,PHL_POW_SFUEL,2053,0.0
RE1,8,PHL_PRO_LIQ,2020,0.0
RE1,8,PHL_PRO_LIQ,2021,0.0
RE1,8,PHL_PRO_LIQ,2022,0.0
RE1,8,PHL_PRO_LIQ,2023,0.0
RE1,8,PHL_PRO_LIQ,2024,0.0
RE1,8,PHL_PRO_LIQ,2025,0.0
RE1,8,PHL_PRO_LIQ,2026,0.0
RE1,8,PHL_PRO_LIQ,2027,0.0
RE1,8,PHL_PRO_LIQ,2028,0.0
RE1,8,PHL_PRO_LIQ,2029,0.0
RE1,8,PHL_PRO_LIQ,2030,0.0
RE1,8,PHL_PRO_LIQ,2031,0.0
RE1,8,PHL_PRO_LIQ,2032,0.0
RE1,8,PHL_PRO_LIQ,2033,0.0
RE1,8,PHL_PRO_LIQ,2034,0.0
RE1,8,PHL_PRO_LIQ,2035,0.0
RE1,8,PHL_PRO_LIQ,2036,0.0
RE1,8,PHL_PRO_LIQ,2037,0.0
RE1,8,PHL_PRO_LIQ,2038,0.0
RE1,8,PHL_PRO_LIQ,2039,0.0
RE1,8,PHL_PRO_LIQ,2040,0.0
RE1,8,PHL_PRO_LIQ,2041,0.0
RE1,8,PHL_PRO_LIQ,2042,0.0
RE1,8,PHL_PRO_LIQ,2043,0.0
RE1,8,PHL_PRO_LIQ,2044,0.0
RE1,8,PHL_PRO_LIQ,2045,0.0
RE1,8,PHL_PRO_LIQ,2046,0.0
RE1,8,PHL_PRO_LIQ,2047,0.0
RE1,8,PHL_PRO_LIQ,2048,0.0
RE1,8,PHL_PRO_LIQ,2049,0.0
RE1,8,PHL_PRO_LIQ,2050,0.0
RE1,8,PHL_PRO_LIQ,2051,0.0
RE1,8,PHL_PRO_LIQ,2052,0.0
RE1,8,PHL_PRO_LIQ,2053,0.0
RE1,8,PHL_PRO_OIL0,2020,0.0
RE1,8,PHL_PRO_OIL0,2021,0.0
RE1,8,PHL_PRO_OIL0,2022,0.0
RE1,8,PHL_PRO_OIL0,2023,0.0
RE1,8,PHL_PRO_OIL0,2024,0.0
RE1,8,PHL_PRO_OIL0,2025,0.0
RE1,8,PHL_PRO_OIL0,2026,0.0
RE1,8,PHL_PRO_OIL0,2027,0.0
RE1,8,PHL_PRO_OIL0,2028,0.0
RE1,8,PHL_PRO_OIL0,2029,0.0
RE1,8,PHL_PRO_OIL0,2030,0.0
RE1,8,PHL_PRO_OIL0,2031,0.0
RE1,8,PHL_PRO_OIL0,2032,0.0
RE1,8,PHL_PRO_OIL0,2033,0.0
RE1,8,PHL_PRO_OIL0,2034,0.0
RE1,8,PHL_PRO_OIL0,2035,0.0
RE1,8,PHL_PRO_OIL0,2036,0.0
RE1,8,PHL_PRO_OIL0,2037,0.0
RE1,8,PHL_PRO_OIL0,2038,0.0
RE1,8,PHL_PRO_OIL0,2039,0.0
RE1,8,PHL_PRO_OIL0,2040,0.0
RE1,8,PHL_PRO_OIL0,2041,0.0
RE1,8,PHL_PRO_OIL0,2042,0.0
RE1,8,PHL_PRO_OIL0,2043,0.0
RE1,8,PHL_PRO_OIL0,2044,0.0
RE1,8,PHL_PRO_OIL0,2045,0.0
RE1,8,PHL_PRO_OIL0,2046,0.0
RE1,8,PHL_PRO_OIL0,2047,0.0
RE1,8,PHL_PRO_OIL0,2048,0.0
RE1,8,PHL_PRO_OIL0,2049,0.0
RE1,8,PHL_PRO_OIL0,2050,0.0
RE1,8,PHL_PRO_OIL0,2051,0.0
RE1,8,PHL_PRO_OIL0,2052,0.0
RE1,8,PHL_PRO_OIL0,2053,0.0
RE1,8,PHL_PRO_OIL,2020,0.0
RE1,8,PHL_PRO_OIL,2021,0.0
RE1,8,PHL_PRO_OIL,2022,0.0
RE1,8,PHL_PRO_OIL,2023,0.0
RE1,8,PHL_PRO_OIL,2024,0.0
RE1,8,PHL_PRO_OIL,2025,0.0
RE1,8,PHL_PRO_OIL,2026,0.0
RE1,8,PHL_PRO_OIL,2027,0.0
RE1,8,PHL_PRO_OIL,2028,0.0
RE1,8,PHL_PRO_OIL,2029,0.0
RE1,8,PHL_PRO_OIL,2030,0.0
RE1,8,PHL_PRO_OIL,2031,0.0
RE1,8,PHL_PRO_OIL,2032,0.0
RE1,8,PHL_PRO_OIL,2033,0.0
RE1,8,PHL_PRO_OIL,2034,0.0
RE1,8,PHL_PRO_OIL,2035,0.0
RE1,8,PHL_PRO_OIL,2036,0.0
RE1,8,PHL_PRO_OIL,2037,0.0
RE1,8,PHL_PRO_OIL,2038,0.0
RE1,8,PHL_PRO_OIL,2039,0.0
RE1,8,PHL_PRO_OIL,2040,0.0
RE1,8,PHL_PRO_OIL,2041,0.0
RE1,8,PHL_PRO_OIL,2042,0.0
RE1,8,PHL_PRO_OIL,2043,0.0
RE1,8,PHL_PRO_OIL,2044,0.0
RE1,8,PHL_PRO_OIL,2045,0.0
RE1,8,PHL_PRO_OIL,2046,0.0
RE1,8,PHL_PRO_OIL,2047,0.0
RE1,8,PHL_PRO_OIL,2048,0.0
RE1,8,PHL_PRO_OIL,2049,0.0
RE1,8,PHL_PRO_OIL,2050,0.0
RE1,8,PHL_PRO_OIL,2051,0.0
RE1,8,PHL_PRO_OIL,2052,0.0
RE1,8,PHL_PRO_OIL,2053,0.0
RE1,8,PHL_PRO_NG0,2020,0.0
RE1,8,PHL_PRO_NG0,2021,0.0
RE1,8,PHL_PRO_NG0,2022,0.0
RE1,8,PHL_PRO_NG0,2023,0.0
RE1,8,PHL_PRO_NG0,2024,0.0
RE1,8,PHL_PRO_NG0,2025,0.0
RE1,8,PHL_PRO_NG0,2026,0.0
RE1,8,PHL_PRO_NG0,2027,0.0
RE1,8,PHL_PRO_NG0,2028,0.0
RE1,8,PHL_PRO_NG0,2029,0.0
RE1,8,PHL_PRO_NG0,2030,0.0
RE1,8,PHL_PRO_NG0,2031,0.0
RE1,8,PHL_PRO_NG0,2032,0.0
RE1,8,PHL_PRO_NG0,2033,0.0
RE1,8,PHL_PRO_NG0,2034,0.0
RE1,8,PHL_PRO_NG0,2035,0.0
RE1,8,PHL_PRO_NG0,2036,0.0
RE1,8,PHL_PRO_NG0,2037,0.0
RE1,8,PHL_PRO_NG0,2038,0.0
RE1,8,PHL_PRO_NG0,2039,0.0
RE1,8,PHL_PRO_NG0,2040,0.0
RE1,8,PHL_PRO_NG0,2041,0.0
RE1,8,PHL_PRO_NG0,2042,0.0
RE1,8,PHL_PRO_NG0,2043,0.0
RE1,8,PHL_PRO_NG0,2044,0.0
RE1,8,PHL_PRO_NG0,2045,0.0
RE1,8,PHL_PRO_NG0,2046,0.0
RE1,8,PHL_PRO_NG0,2047,0.0
RE1,8,PHL_PRO_NG0,2048,0.0
RE1,8,PHL_PRO_NG0,2049,0.0
RE1,8,PHL_PRO_NG0,2050,0.0
RE1,8,PHL_PRO_NG0,2051,0.0
RE1,8,PHL_PRO_NG0,2052,0.0
RE1,8,PHL_PRO_NG0,2053,0.0
RE1,8,PHL_PRO_NG,2020,0.0
RE1,8,PHL_PRO_NG,2021,0.0
RE1,8,PHL_PRO_NG,2022,0.0
RE1,8,PHL_PRO_NG,2023,0.0
RE1,8,PHL_PRO_NG,2024,0.0
RE1,8,PHL_PRO_NG,2025,0.0
RE1,8,PHL_PRO_NG,2026,0.0
RE1,8,PHL_PRO_NG,2027,0.0
RE1,8,PHL_PRO_NG,2028,0.0
RE1,8,PHL_PRO_NG,2029,0.0
RE1,8,PHL_PRO_NG,2030,0.0
RE1,8,PHL_PRO_NG,2031,0.0
RE1,8,PHL_PRO_NG,2032,0.0
RE1,8,PHL_PRO_NG,2033,0.0
RE1,8,PHL_PRO_NG,2034,0.0
RE1,8,PHL_PRO_NG,2035,0.0
RE1,8,PHL_PRO_NG,2036,0.0
RE1,8,PHL_PRO_NG,2037,0.0
