r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2049,1,RE1,3,RE1,4.4012
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2050,1,RE1,3,RE1,4.4012
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2051,1,RE1,3,RE1,4.4012
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2052,1,RE1,3,RE1,4.4012
RE1,PHL_POW_HEAT,PHL_POW_GEO_OLD,2053,1,RE1,3,RE1,4.4012
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2025,1,RE1,3,RE1,2.3071
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2026,1,RE1,3,RE1,2.3071
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2027,1,RE1,3,RE1,3.9366
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2028,1,RE1,3,RE1,5.56
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2029,1,RE1,3,RE1,7.1757
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2030,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2031,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2032,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2033,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2034,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2035,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2036,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2037,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2038,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2039,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2040,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2041,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2042,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2043,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2044,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2045,1,RE1,3,RE1,14.794
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2046,1,RE1,3,RE1,13.9954
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2047,1,RE1,3,RE1,13.1478
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2048,1,RE1,3,RE1,13.1478
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2049,1,RE1,3,RE1,12.4869
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2050,1,RE1,3,RE1,12.4869
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2051,1,RE1,3,RE1,12.4869
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2052,1,RE1,3,RE1,10.8573
RE1,PHL_POW_ELE,PHL_POW_PP_COAL,2053,1,RE1,3,RE1,9.234
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2020,1,RE1,3,RE1,0.9047
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2021,1,RE1,3,RE1,1.3553
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2022,1,RE1,3,RE1,1.3581
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2023,1,RE1,3,RE1,1.3664
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2024,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2025,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2026,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2027,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2028,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2029,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2030,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2031,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2032,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2033,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2034,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2035,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2036,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2037,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2038,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2039,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2040,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2041,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2042,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2043,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2044,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2045,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2046,1,RE1,3,RE1,1.3726
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2047,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2048,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2049,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2050,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2051,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2052,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_HY_LA,2053,1,RE1,3,RE1,1.3685
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2025,1,RE1,3,RE1,0.8226
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2026,1,RE1,3,RE1,0.9694
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2027,1,RE1,3,RE1,0.4185
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2036,1,RE1,3,RE1,0.9694
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2037,1,RE1,3,RE1,0.9694
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2038,1,RE1,3,RE1,0.9694
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2039,1,RE1,3,RE1,3.0409
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2040,1,RE1,3,RE1,6.0493
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2041,1,RE1,3,RE1,6.6246
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2042,1,RE1,3,RE1,7.2541
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2043,1,RE1,3,RE1,8.1747
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2044,1,RE1,3,RE1,8.796
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2045,1,RE1,3,RE1,9.196
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2046,1,RE1,3,RE1,9.4974
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2047,1,RE1,3,RE1,9.501
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2048,1,RE1,3,RE1,9.4108
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2049,1,RE1,3,RE1,9.4045
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2050,1,RE1,3,RE1,9.8669
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2051,1,RE1,3,RE1,9.7368
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2052,1,RE1,3,RE1,10.0805
RE1,PHL_POW_ELE,PHL_POW_PP_NGCC,2053,1,RE1,3,RE1,13.3811
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2036,1,RE1,3,RE1,0.5931
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2037,1,RE1,3,RE1,3.1222
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2038,1,RE1,3,RE1,6.1802
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2039,1,RE1,3,RE1,7.8978
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2040,1,RE1,3,RE1,9.1767
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2041,1,RE1,3,RE1,10.0798
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2042,1,RE1,3,RE1,11.0472
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2043,1,RE1,3,RE1,11.7038
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2044,1,RE1,3,RE1,12.6872
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2045,1,RE1,3,RE1,13.9553
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2046,1,RE1,3,RE1,16.1815
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2047,1,RE1,3,RE1,18.7
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2048,1,RE1,3,RE1,20.3749
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2049,1,RE1,3,RE1,22.7073
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2050,1,RE1,3,RE1,24.2091
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2051,1,RE1,3,RE1,25.8061
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2052,1,RE1,3,RE1,28.7068
RE1,PHL_POW_ELE,PHL_POW_PP_NUSMR,2053,1,RE1,3,RE1,28.7068
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2020,1,RE1,3,RE1,0.0396
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2022,1,RE1,3,RE1,0.065
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2023,1,RE1,3,RE1,0.0715
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2024,1,RE1,3,RE1,0.1133
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2025,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2026,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2027,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2028,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2029,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2030,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2031,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2032,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2033,1,RE1,3,RE1,0.1248
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2034,1,RE1,3,RE1,0.4608
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2035,1,RE1,3,RE1,0.4608
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2036,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2037,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2038,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2039,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2040,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2041,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2042,1,RE1,3,RE1,0.7019
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2043,1,RE1,3,RE1,0.7253
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2044,1,RE1,3,RE1,0.7244
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2045,1,RE1,3,RE1,0.7214
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2046,1,RE1,3,RE1,0.6945
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2047,1,RE1,3,RE1,0.6909
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2048,1,RE1,3,RE1,0.7816
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2049,1,RE1,3,RE1,0.7879
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2050,1,RE1,3,RE1,1.2143
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2051,1,RE1,3,RE1,1.3444
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2052,1,RE1,3,RE1,1.3317
RE1,PHL_POW_ELE,PHL_POW_PP_SPV_T1,2053,1,RE1,3,RE1,1.3252
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2020,1,RE1,3,RE1,0.1616
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2021,1,RE1,3,RE1,0.1992
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2022,1,RE1,3,RE1,0.1992
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2023,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2024,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2025,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2026,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2027,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2028,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2029,1,RE1,3,RE1,0.2052
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2030,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2031,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2032,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2033,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2034,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2035,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2036,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2037,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2038,1,RE1,3,RE1,0.1972
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2039,1,RE1,3,RE1,0.1235
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2040,1,RE1,3,RE1,0.1016
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2041,1,RE1,3,RE1,0.1016
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2042,1,RE1,3,RE1,0.1016
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2043,1,RE1,3,RE1,0.1016
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2044,1,RE1,3,RE1,0.1016
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2045,1,RE1,3,RE1,0.0436
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2046,1,RE1,3,RE1,0.006
RE1,PHL_POW_ELE,PHL_POW_PP_WON_T1,2047,1,RE1,3,RE1,0.006
RE1,PHL_POW_ELE1,PHL_POW_TD,2020,1,RE1,3,RE1,12.7771
RE1,PHL_POW_ELE1,PHL_POW_TD,2021,1,RE1,3,RE1,12.2261
RE1,PHL_POW_ELE1,PHL_POW_TD,2022,1,RE1,3,RE1,12.8704
RE1,PHL_POW_ELE1,PHL_POW_TD,2023,1,RE1,3,RE1,13.5146
RE1,PHL_POW_ELE1,PHL_POW_TD,2024,1,RE1,3,RE1,14.1588
RE1,PHL_POW_ELE1,PHL_POW_TD,2025,1,RE1,3,RE1,14.3883
RE1,PHL_POW_ELE1,PHL_POW_TD,2026,1,RE1,3,RE1,15.2708
RE1,PHL_POW_ELE1,PHL_POW_TD,2027,1,RE1,3,RE1,16.1534
RE1,PHL_POW_ELE1,PHL_POW_TD,2028,1,RE1,3,RE1,17.0359
RE1,PHL_POW_ELE1,PHL_POW_TD,2029,1,RE1,3,RE1,17.9178
RE1,PHL_POW_ELE1,PHL_POW_TD,2030,1,RE1,3,RE1,18.8003
RE1,PHL_POW_ELE1,PHL_POW_TD,2031,1,RE1,3,RE1,19.8384
RE1,PHL_POW_ELE1,PHL_POW_TD,2032,1,RE1,3,RE1,20.9551
RE1,PHL_POW_ELE1,PHL_POW_TD,2033,1,RE1,3,RE1,21.975
RE1,PHL_POW_ELE1,PHL_POW_TD,2034,1,RE1,3,RE1,22.9476
RE1,PHL_POW_ELE1,PHL_POW_TD,2035,1,RE1,3,RE1,23.9821
RE1,PHL_POW_ELE1,PHL_POW_TD,2036,1,RE1,3,RE1,25.2099
RE1,PHL_POW_ELE1,PHL_POW_TD,2037,1,RE1,3,RE1,26.4493
RE1,PHL_POW_ELE1,PHL_POW_TD,2038,1,RE1,3,RE1,27.7001
RE1,PHL_POW_ELE1,PHL_POW_TD,2039,1,RE1,3,RE1,28.9401
RE1,PHL_POW_ELE1,PHL_POW_TD,2040,1,RE1,3,RE1,29.9406
RE1,PHL_POW_ELE1,PHL_POW_TD,2041,1,RE1,3,RE1,31.15
RE1,PHL_POW_ELE1,PHL_POW_TD,2042,1,RE1,3,RE1,32.4565
RE1,PHL_POW_ELE1,PHL_POW_TD,2043,1,RE1,3,RE1,33.7659
RE1,PHL_POW_ELE1,PHL_POW_TD,2044,1,RE1,3,RE1,35.078
RE1,PHL_POW_ELE1,PHL_POW_TD,2045,1,RE1,3,RE1,36.3927
RE1,PHL_POW_ELE1,PHL_POW_TD,2046,1,RE1,3,RE1,37.7544
RE1,PHL_POW_ELE1,PHL_POW_TD,2047,1,RE1,3,RE1,39.1182
RE1,PHL_POW_ELE1,PHL_POW_TD,2048,1,RE1,3,RE1,40.4839
RE1,PHL_POW_ELE1,PHL_POW_TD,2049,1,RE1,3,RE1,41.8514
RE1,PHL_POW_ELE1,PHL_POW_TD,2050,1,RE1,3,RE1,43.8072
RE1,PHL_POW_ELE1,PHL_POW_TD,2051,1,RE1,3,RE1,45.1137
RE1,PHL_POW_ELE1,PHL_POW_TD,2052,1,RE1,3,RE1,46.4244
RE1,PHL_POW_ELE1,PHL_POW_TD,2053,1,RE1,3,RE1,47.7912
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2020,1,RE1,3,RE1,0.4089
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2021,1,RE1,3,RE1,0.4181
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2022,1,RE1,3,RE1,0.4273
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2023,1,RE1,3,RE1,0.4365
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2024,1,RE1,3,RE1,0.4457
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2025,1,RE1,3,RE1,0.4549
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2026,1,RE1,3,RE1,0.4649
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2027,1,RE1,3,RE1,0.4749
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2028,1,RE1,3,RE1,0.4849
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2029,1,RE1,3,RE1,0.4949
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2030,1,RE1,3,RE1,0.5048
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2031,1,RE1,3,RE1,0.5162
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2032,1,RE1,3,RE1,0.5275
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2033,1,RE1,3,RE1,0.5388
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2034,1,RE1,3,RE1,0.5502
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2035,1,RE1,3,RE1,0.5615
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2036,1,RE1,3,RE1,0.575
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2037,1,RE1,3,RE1,0.5885
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2038,1,RE1,3,RE1,0.602
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2039,1,RE1,3,RE1,0.6155
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2040,1,RE1,3,RE1,0.629
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2041,1,RE1,3,RE1,0.497
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2042,1,RE1,3,RE1,0.4582
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2043,1,RE1,3,RE1,0.4222
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2044,1,RE1,3,RE1,0.3888
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2045,1,RE1,3,RE1,0.3579
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2046,1,RE1,3,RE1,0.3302
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2047,1,RE1,3,RE1,0.3046
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2048,1,RE1,3,RE1,0.2807
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2049,1,RE1,3,RE1,0.2586
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2050,1,RE1,3,RE1,0.797
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2051,1,RE1,3,RE1,0.8167
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2052,1,RE1,3,RE1,0.8364
RE1,PHL_AGR_ELE,PHL_POW_TD_AGR,2053,1,RE1,3,RE1,0.856
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2020,1,RE1,3,RE1,5.3195
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2021,1,RE1,3,RE1,5.6713
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2022,1,RE1,3,RE1,6.0232
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2023,1,RE1,3,RE1,6.3751
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2024,1,RE1,3,RE1,6.727
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2025,1,RE1,3,RE1,6.6641
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2026,1,RE1,3,RE1,7.1039
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2027,1,RE1,3,RE1,7.5437
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2028,1,RE1,3,RE1,7.9835
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2029,1,RE1,3,RE1,8.4233
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2030,1,RE1,3,RE1,8.8631
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2031,1,RE1,3,RE1,9.38
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2032,1,RE1,3,RE1,9.9756
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2033,1,RE1,3,RE1,10.4766
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2034,1,RE1,3,RE1,10.9308
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2035,1,RE1,3,RE1,11.4477
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2036,1,RE1,3,RE1,12.0556
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2037,1,RE1,3,RE1,12.6635
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2038,1,RE1,3,RE1,13.2715
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2039,1,RE1,3,RE1,13.8794
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2040,1,RE1,3,RE1,14.4874
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2041,1,RE1,3,RE1,15.1407
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2042,1,RE1,3,RE1,15.794
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2043,1,RE1,3,RE1,16.4474
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2044,1,RE1,3,RE1,17.1007
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2045,1,RE1,3,RE1,17.754
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2046,1,RE1,3,RE1,18.3758
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2047,1,RE1,3,RE1,18.9976
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2048,1,RE1,3,RE1,19.6194
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2049,1,RE1,3,RE1,20.2411
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2050,1,RE1,3,RE1,20.8629
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2051,1,RE1,3,RE1,21.375
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2052,1,RE1,3,RE1,21.8872
RE1,PHL_HOU_ELE,PHL_POW_TD_HOU,2053,1,RE1,3,RE1,22.3993
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2020,1,RE1,3,RE1,3.2149
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2021,1,RE1,3,RE1,3.2873
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2022,1,RE1,3,RE1,3.3596
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2023,1,RE1,3,RE1,3.432
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2024,1,RE1,3,RE1,3.5044
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2025,1,RE1,3,RE1,3.5768
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2026,1,RE1,3,RE1,3.6552
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2027,1,RE1,3,RE1,3.7337
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2028,1,RE1,3,RE1,3.8122
RE1,PHL_INDU_ELE,PHL_POW_TD_INDU,2029,1,RE1,3,RE1,3.8906
